0 0
4.01504 5.73406
8.02895 11.4655
12.0417 17.1944
16.0534 22.9207
20.0639 28.6445
24.0734 34.3656
28.0817 40.0842
32.0888 45.8002
36.0949 51.5136
40.0999 57.2244
44.1037 62.9327
48.1064 68.6384
52.108 74.3415
56.1085 80.042
60.1078 85.74
64.1061 91.4354
68.1032 97.1282
72.0992 102.819
76.0942 108.506
80.088 114.191
84.0807 119.874
88.0722 125.554
92.0627 131.231
96.0521 136.906
100.04 142.579
104.028 148.249
108.014 153.916
111.999 159.581
115.982 165.243
119.965 170.902
123.947 176.559
127.927 182.214
131.907 187.866
135.885 193.515
139.862 199.162
143.838 204.806
147.813 210.448
151.787 216.087
155.76 221.724
159.732 227.358
163.703 232.99
167.672 238.619
171.641 244.246
175.608 249.87
179.574 255.491
183.539 261.11
187.504 266.727
191.467 272.341
195.428 277.952
199.389 283.561
203.349 289.167
207.308 294.771
211.265 300.373
215.222 305.971
219.177 311.568
223.131 317.161
227.085 322.753
231.037 328.342
234.988 333.928
238.938 339.512
242.887 345.093
246.835 350.671
250.781 356.248
254.727 361.821
258.672 367.393
262.615 372.961
266.558 378.528
270.499 384.091
274.439 389.652
278.378 395.211
282.316 400.767
286.254 406.321
290.19 411.872
294.124 417.421
298.058 422.967
301.991 428.511
305.923 434.052
309.853 439.591
313.783 445.127
317.712 450.661
321.639 456.193
325.565 461.721
329.491 467.248
333.415 472.772
337.338 478.293
341.26 483.812
345.181 489.328
349.101 494.842
353.02 500.354
356.938 505.863
360.855 511.369
364.771 516.874
368.685 522.375
372.599 527.874
376.511 533.371
380.423 538.865
384.333 544.357
388.243 549.846
392.151 555.333
396.059 560.818
399.965 566.3
403.87 571.779
407.774 577.256
411.677 582.731
415.579 588.203
419.48 593.672
423.38 599.14
427.279 604.604
431.177 610.067
435.074 615.526
438.97 620.984
442.864 626.439
446.758 631.891
450.651 637.341
454.542 642.789
458.433 648.234
462.322 653.677
466.211 659.117
470.098 664.555
473.985 669.991
477.87 675.424
481.754 680.854
485.638 686.282
489.52 691.708
493.401 697.131
497.281 702.552
501.16 707.971
505.038 713.387
508.915 718.8
512.792 724.212
516.667 729.62
520.54 735.027
524.413 740.43
528.285 745.832
532.156 751.231
536.026 756.628
539.895 762.022
543.763 767.414
547.629 772.803
551.495 778.19
555.36 783.575
559.224 788.957
563.086 794.337
566.948 799.714
570.809 805.089
574.668 810.462
578.527 815.832
582.384 821.2
586.241 826.565
590.096 831.928
593.951 837.288
597.804 842.647
601.657 848.002
605.508 853.356
609.359 858.707
613.208 864.055
617.057 869.402
620.904 874.745
624.75 880.087
628.596 885.426
632.44 890.762
636.283 896.097
640.126 901.429
643.967 906.758
647.807 912.085
651.647 917.41
655.485 922.732
659.322 928.052
663.158 933.37
666.994 938.685
670.828 943.998
674.661 949.308
678.494 954.617
682.325 959.922
686.155 965.226
689.984 970.527
693.813 975.825
697.64 981.122
701.466 986.415
705.291 991.707
709.116 996.996
712.939 1002.28
716.761 1007.57
720.582 1012.85
724.403 1018.13
728.222 1023.41
732.04 1028.68
735.857 1033.95
739.674 1039.22
743.489 1044.49
747.303 1049.76
751.117 1055.02
754.929 1060.28
758.74 1065.54
762.55 1070.8
766.36 1076.05
770.168 1081.3
773.976 1086.55
777.782 1091.8
781.587 1097.04
785.392 1102.29
789.195 1107.52
792.998 1112.76
796.799 1118
800.599 1123.23
804.399 1128.46
808.197 1133.69
811.995 1138.91
815.791 1144.14
819.587 1149.36
823.382 1154.58
827.175 1159.79
830.968 1165.01
834.759 1170.22
838.55 1175.43
842.34 1180.64
846.128 1185.84
849.916 1191.04
853.703 1196.24
857.489 1201.44
861.274 1206.64
865.057 1211.83
868.84 1217.02
872.622 1222.21
876.403 1227.4
880.183 1232.58
883.962 1237.76
887.74 1242.94
891.517 1248.12
895.293 1253.29
899.068 1258.47
902.842 1263.64
906.615 1268.8
910.388 1273.97
914.159 1279.13
917.929 1284.29
921.699 1289.45
925.467 1294.61
929.234 1299.76
933.001 1304.92
936.766 1310.06
940.531 1315.21
944.294 1320.36
948.057 1325.5
951.818 1330.64
955.579 1335.78
959.339 1340.91
963.098 1346.05
966.855 1351.18
970.612 1356.31
974.368 1361.43
978.123 1366.56
981.877 1371.68
985.63 1376.8
989.382 1381.92
993.133 1387.03
996.883 1392.14
1000.63 1397.26
1004.38 1402.36
1008.13 1407.47
1011.87 1412.57
1015.62 1417.67
1019.36 1422.77
1023.11 1427.87
1026.85 1432.97
1030.59 1438.06
1034.33 1443.15
1038.07 1448.24
1041.81 1453.32
1045.55 1458.4
1049.29 1463.49
1053.02 1468.56
1056.76 1473.64
1060.49 1478.72
1064.22 1483.79
1067.96 1488.86
1071.69 1493.92
1075.42 1498.99
1079.15 1504.05
1082.88 1509.11
1086.6 1514.17
1090.33 1519.23
1094.06 1524.28
1097.78 1529.33
1101.5 1534.38
1105.23 1539.43
1108.95 1544.48
1112.67 1549.52
1116.39 1554.56
1120.11 1559.6
1123.83 1564.63
1127.54 1569.67
1131.26 1574.7
1134.98 1579.73
1138.69 1584.75
1142.4 1589.78
1146.12 1594.8
1149.83 1599.82
1153.54 1604.84
1157.25 1609.86
1160.96 1614.87
1164.67 1619.88
1168.37 1624.89
1172.08 1629.9
1175.78 1634.9
1179.49 1639.91
1183.19 1644.91
1186.89 1649.9
1190.59 1654.9
1194.3 1659.89
1198 1664.88
1201.69 1669.87
1205.39 1674.86
1209.09 1679.84
1212.78 1684.83
1216.48 1689.81
1220.17 1694.79
1223.87 1699.76
1227.56 1704.74
1231.25 1709.71
1234.94 1714.68
1238.63 1719.64
1242.32 1724.61
1246.01 1729.57
1249.69 1734.53
1253.38 1739.49
1257.06 1744.44
1260.75 1749.4
1264.43 1754.35
1268.11 1759.3
1271.8 1764.25
1275.48 1769.19
1279.16 1774.13
1282.83 1779.07
1286.51 1784.01
1290.19 1788.95
1293.86 1793.88
1297.54 1798.81
1301.21 1803.74
1304.89 1808.67
1308.56 1813.6
1312.23 1818.52
1315.9 1823.44
1319.57 1828.36
1323.24 1833.28
1326.91 1838.19
1330.57 1843.1
1334.24 1848.01
1337.91 1852.92
1341.57 1857.82
1345.23 1862.73
1348.9 1867.63
1352.56 1872.53
1356.22 1877.42
1359.88 1882.32
1363.54 1887.21
1367.19 1892.1
1370.85 1896.99
1374.51 1901.88
1378.16 1906.76
1381.82 1911.64
1385.47 1916.52
1389.12 1921.4
1392.77 1926.27
1396.43 1931.15
1400.08 1936.02
1403.72 1940.88
1407.37 1945.75
1411.02 1950.61
1414.67 1955.48
1418.31 1960.34
1421.96 1965.19
1425.6 1970.05
1429.24 1974.9
1432.88 1979.75
1436.53 1984.6
1440.17 1989.45
1443.81 1994.3
1447.44 1999.14
1451.08 2003.98
1454.72 2008.82
1458.35 2013.65
1461.99 2018.49
1465.62 2023.32
1469.26 2028.15
1472.89 2032.98
1476.52 2037.8
1480.15 2042.62
1483.78 2047.45
1487.41 2052.26
1491.04 2057.08
1494.66 2061.9
1498.29 2066.71
1501.91 2071.52
1505.54 2076.33
1509.16 2081.13
1512.78 2085.94
1516.41 2090.74
1520.03 2095.54
1523.65 2100.34
1527.27 2105.13
1530.88 2109.92
1534.5 2114.72
1538.12 2119.5
1541.73 2124.29
1545.35 2129.08
1548.96 2133.86
1552.58 2138.64
1556.19 2143.42
1559.8 2148.19
1563.41 2152.97
1567.02 2157.74
1570.63 2162.51
1574.24 2167.28
1577.84 2172.04
1581.45 2176.81
1585.05 2181.57
1588.66 2186.33
1592.26 2191.08
1595.87 2195.84
1599.47 2200.59
1603.07 2205.34
1606.67 2210.09
1610.27 2214.84
1613.87 2219.58
1617.46 2224.33
1621.06 2229.07
1624.66 2233.8
1628.25 2238.54
1631.85 2243.27
1635.44 2248.01
1639.03 2252.74
1642.62 2257.46
1646.21 2262.19
1649.8 2266.91
1653.39 2271.63
1656.98 2276.35
1660.57 2281.07
1664.15 2285.78
1667.74 2290.5
1671.32 2295.21
1674.91 2299.92
1678.49 2304.62
1682.07 2309.33
1685.65 2314.03
1689.24 2318.73
1692.82 2323.43
1696.39 2328.12
1699.97 2332.82
1703.55 2337.51
1707.13 2342.2
1710.7 2346.89
1714.28 2351.57
1717.85 2356.26
1721.42 2360.94
1724.99 2365.62
1728.57 2370.3
1732.14 2374.97
1735.71 2379.64
1739.27 2384.32
1742.84 2388.98
1746.41 2393.65
1749.98 2398.32
1753.54 2402.98
1757.11 2407.64
1760.67 2412.3
1764.23 2416.96
1767.79 2421.61
1771.35 2426.26
1774.92 2430.91
1778.47 2435.56
1782.03 2440.21
1785.59 2444.85
1789.15 2449.49
1792.7 2454.13
1796.26 2458.77
1799.81 2463.41
1803.37 2468.04
1806.92 2472.67
1810.47 2477.3
1814.02 2481.93
1817.57 2486.56
1821.12 2491.18
1824.67 2495.8
1828.22 2500.42
1831.77 2505.04
1835.31 2509.65
1838.86 2514.27
1842.4 2518.88
1845.95 2523.49
1849.49 2528.09
1853.03 2532.7
1856.57 2537.3
1860.11 2541.9
1863.65 2546.5
1867.19 2551.1
1870.73 2555.69
1874.27 2560.29
1877.8 2564.88
1881.34 2569.46
1884.87 2574.05
1888.41 2578.64
1891.94 2583.22
1895.47 2587.8
1899.01 2592.38
1902.54 2596.95
1906.07 2601.53
1909.6 2606.1
1913.12 2610.67
1916.65 2615.24
1920.18 2619.8
1923.7 2624.37
1927.23 2628.93
1930.75 2633.49
1934.28 2638.05
1937.8 2642.61
1941.32 2647.16
1944.84 2651.71
1948.36 2656.26
1951.88 2660.81
1955.4 2665.35
1958.92 2669.9
1962.43 2674.44
1965.95 2678.98
1969.46 2683.52
1972.98 2688.05
1976.49 2692.59
1980 2697.12
1983.52 2701.65
1987.03 2706.18
1990.54 2710.7
1994.05 2715.23
1997.56 2719.75
2001.06 2724.27
2004.57 2728.78
2008.08 2733.3
2011.58 2737.81
2015.09 2742.33
2018.59 2746.83
2022.1 2751.34
2025.6 2755.85
2029.1 2760.35
2032.6 2764.85
2036.1 2769.35
2039.6 2773.85
2043.1 2778.35
2046.6 2782.84
2050.09 2787.33
2053.59 2791.82
2057.08 2796.31
2060.58 2800.79
2064.07 2805.28
2067.56 2809.76
2071.06 2814.24
2074.55 2818.71
2078.04 2823.19
2081.53 2827.66
2085.02 2832.14
2088.5 2836.6
2091.99 2841.07
2095.48 2845.54
2098.96 2850
2102.45 2854.46
2105.93 2858.92
2109.42 2863.38
2112.9 2867.84
2116.38 2872.29
2119.86 2876.74
2123.34 2881.19
2126.82 2885.64
2130.3 2890.08
2133.78 2894.53
2137.25 2898.97
2140.73 2903.41
2144.21 2907.85
2147.68 2912.28
2151.15 2916.71
2154.63 2921.15
2158.1 2925.58
2161.57 2930
2165.04 2934.43
2168.51 2938.85
2171.98 2943.28
2175.45 2947.7
2178.92 2952.11
2182.38 2956.53
2185.85 2960.94
2189.31 2965.35
2192.78 2969.76
2196.24 2974.17
2199.71 2978.58
2203.17 2982.98
2206.63 2987.39
2210.09 2991.79
2213.55 2996.18
2217.01 3000.58
2220.47 3004.97
2223.92 3009.37
2227.38 3013.76
2230.84 3018.14
2234.29 3022.53
2237.75 3026.92
2241.2 3031.3
2244.65 3035.68
2248.11 3040.06
2251.56 3044.43
2255.01 3048.81
2258.46 3053.18
2261.91 3057.55
2265.35 3061.92
2268.8 3066.29
2272.25 3070.65
2275.7 3075.02
2279.14 3079.38
2282.58 3083.74
2286.03 3088.09
2289.47 3092.45
2292.91 3096.8
2296.35 3101.15
2299.8 3105.5
2303.24 3109.85
2306.67 3114.19
2310.11 3118.54
2313.55 3122.88
2316.99 3127.22
2320.42 3131.56
2323.86 3135.89
2327.29 3140.23
2330.73 3144.56
2334.16 3148.89
2337.59 3153.22
2341.02 3157.54
2344.45 3161.87
2347.88 3166.19
2351.31 3170.51
2354.74 3174.83
2358.17 3179.14
2361.6 3183.46
2365.02 3187.77
2368.45 3192.08
2371.87 3196.39
2375.3 3200.69
2378.72 3205
2382.14 3209.3
2385.56 3213.6
2388.99 3217.9
2392.41 3222.2
2395.82 3226.49
2399.24 3230.79
2402.66 3235.08
2406.08 3239.37
2409.49 3243.65
2412.91 3247.94
2416.33 3252.22
2419.74 3256.51
2423.15 3260.79
2426.57 3265.06
2429.98 3269.34
2433.39 3273.61
2436.8 3277.89
